BISC 455,  107, "B+",   3.7383177570093453
BISC 455,  107, "B+",   3.7383177570093453
BISC 455,  107, "B+",   3.7383177570093453
BISC 457,  61, "B-",   1.639344262295082
BISC 457,  61, "B-",   1.639344262295082
BISC 457,  61, "B-",   1.639344262295082
BISC 471,  106, "A-",   0.0
BISC 471,  106, "A-",   0.0
BISC 471,  106, "A-",   0.0
BISC 472,  28, "B",   0.0
BISC 472,  28, "B",   0.0
BISC 472,  28, "B",   0.0
BISC 472,  28, "B",   0.0
BISC 472,  28, "B",   0.0
BISC 473,  125, "B+",   0.8
BISC 473,  125, "B+",   0.8
BISC 473,  125, "B+",   0.8
BISC 474,  45, "B",   2.2222222222222223
BISC 474,  45, "B",   2.2222222222222223
BISC 474,  45, "B",   2.2222222222222223
BISC 474,  45, "B",   2.2222222222222223
BISC 474,  45, "B",   2.2222222222222223
BISC 475,  17, "A-",   0.0
BISC 475,  17, "A-",   0.0
BISC 475,  17, "A-",   0.0
BISC 490,  87, "A",   0.0
BISC 490,  87, "A",   0.0
BISC 490,  87, "A",   0.0
BISC 490,  87, "A",   0.0
BISC 490,  87, "A",   0.0
BISC 491,  88, "A",   0.0
BISC 491,  88, "A",   0.0
BISC 491,  88, "A",   0.0
BISC 491,  88, "A",   0.0
BISC 491,  88, "A",   0.0
BISC 492W,  88, "A",   0.0
BISC 492W,  88, "A",   0.0
BISC 492W,  88, "A",   0.0
BISC 492W,  88, "A",   0.0
BISC 492W,  88, "A",   0.0
BISC 497W,  45, "A",   0.0
BISC 497W,  45, "A",   0.0
BISC 497W,  45, "A",   0.0
BISC 497W,  45, "A",   0.0
BISC 497W,  45, "A",   0.0
BISC 498,  228, "A",   0.0
BISC 498,  228, "A",   0.0
BISC 498,  228, "A",   0.0
BISC 498,  228, "A",   0.0
BISC 498,  228, "A",   0.0
BISC 499,  47, "A",   0.0
BISC 499,  47, "A",   0.0
BISC 499,  47, "A",   0.0
BISC 499,  47, "A",   0.0
BISC 499,  47, "A",   0.0
BPK 105,  1556, "C+",   12.339331619537274
BPK 105,  1556, "C+",   12.339331619537274
BPK 105,  1556, "C+",   12.339331619537274
BPK 110,  6488, "B",   3.236744759556104
BPK 110,  6488, "B",   3.236744759556104
BPK 110,  6488, "B",   3.236744759556104
BPK 110,  6488, "B",   3.236744759556104
BPK 110,  6488, "B",   3.236744759556104
BPK 111,  142, "B",   0.0
BPK 111,  142, "B",   0.0
BPK 111,  142, "B",   0.0
BPK 111,  142, "B",   0.0
BPK 111,  142, "B",   0.0
BPK 140,  5458, "B+",   1.5573470135580798
BPK 140,  5458, "B+",   1.5573470135580798
BPK 140,  5458, "B+",   1.5573470135580798
BPK 142,  3898, "B-",   6.157003591585428
BPK 142,  3898, "B-",   6.157003591585428
BPK 142,  3898, "B-",   6.157003591585428
BPK 143,  2859, "B",   2.0636586218957675
BPK 143,  2859, "B",   2.0636586218957675
BPK 143,  2859, "B",   2.0636586218957675
BPK 143,  2859, "B",   2.0636586218957675
BPK 143,  2859, "B",   2.0636586218957675
BPK 180W,  147, "A-",   4.761904761904762
BPK 180W,  147, "A-",   4.761904761904762
BPK 180W,  147, "A-",   4.761904761904762
BPK 201,  1077, "B",   1.6713091922005572
BPK 201,  1077, "B",   1.6713091922005572
BPK 201,  1077, "B",   1.6713091922005572
BPK 201,  1077, "B",   1.6713091922005572
BPK 201,  1077, "B",   1.6713091922005572
BPK 205,  1102, "B",   1.6333938294010888
BPK 205,  1102, "B",   1.6333938294010888
BPK 205,  1102, "B",   1.6333938294010888
BPK 205,  1102, "B",   1.6333938294010888
BPK 205,  1102, "B",   1.6333938294010888
BPK 207,  970, "B",   1.8556701030927836
BPK 207,  970, "B",   1.8556701030927836
BPK 207,  970, "B",   1.8556701030927836
BPK 207,  970, "B",   1.8556701030927836
BPK 207,  970, "B",   1.8556701030927836
BPK 208,  72, "B+",   2.7777777777777777
BPK 208,  72, "B+",   2.7777777777777777
BPK 208,  72, "B+",   2.7777777777777777
BPK 212,  160, "B+",   0.625
BPK 212,  160, "B+",   0.625
BPK 212,  160, "B+",   0.625
BPK 241,  873, "B+",   0.22909507445589922
BPK 241,  873, "B+",   0.22909507445589922
BPK 241,  873, "B+",   0.22909507445589922
BPK 301,  97, "B+",   0.0
BPK 301,  97, "B+",   0.0
BPK 301,  97, "B+",   0.0
BPK 303,  664, "B+",   0.15060240963855423
BPK 303,  664, "B+",   0.15060240963855423
BPK 303,  664, "B+",   0.15060240963855423
BPK 304W,  764, "B+",   1.1780104712041886
BPK 304W,  764, "B+",   1.1780104712041886
BPK 304W,  764, "B+",   1.1780104712041886
BPK 305,  862, "B",   6.148491879350348
BPK 305,  862, "B",   6.148491879350348
BPK 305,  862, "B",   6.148491879350348
BPK 305,  862, "B",   6.148491879350348
BPK 305,  862, "B",   6.148491879350348
BPK 306,  948, "B-",   11.49789029535865
BPK 306,  948, "B-",   11.49789029535865
BPK 306,  948, "B-",   11.49789029535865
BPK 308,  116, "A-",   0.0
BPK 308,  116, "A-",   0.0
BPK 308,  116, "A-",   0.0
BPK 310,  661, "B",   1.9667170953101363
BPK 310,  661, "B",   1.9667170953101363
BPK 310,  661, "B",   1.9667170953101363
BPK 310,  661, "B",   1.9667170953101363
BPK 310,  661, "B",   1.9667170953101363
BPK 311,  645, "B",   0.31007751937984496
BPK 311,  645, "B",   0.31007751937984496
